active_server_utilization,avg_cpu_utilization,avg_gpu_utilization,deadline_miss_rate,defer_count,energy_idle_active,group_energy_active_total,group_id,group_makespan,group_size,idle_timeout_s,method,migration_count,num_tasks,peak_active_power,power_envelope_violation,server_activated_count,total_active_window_time,total_cpu_active_capacity_time,total_cpu_busy_capacity_time,total_gpu_active_capacity_time,total_gpu_busy_capacity_time,total_task_busy_time,workflow_ids
0.7674934821388804,0.20409393358304323,0.11289591063449196,0.0,0.0,68596.43362790768,94503.17008739844,group_006,15.71870614754988,5.0,300.0,PCEA-AER,5.0,69.0,10397.83358155625,0.0014147517350191236,10.0,157.1870614754988,8802.475442627932,1796.5318383540744,723.0604827872945,81.63057164808701,120.64004515900884,"job_3105,job_3120,job_3127,job_3129,job_3135"
0.8552064639288547,0.16131278451703274,0.1870000571666095,0.0,0.0,104340.31807458618,166181.404746581,group_007,26.059020498148403,5.0,300.0,HEFT,0.0,65.0,11344.598339667666,0.00044631516758988216,9.0,234.53118448333566,12925.274167081609,2085.0119665380053,1146.5969019185297,214.41368620582242,200.57258496303936,"job_3137,job_3147,job_3149,job_3153,job_3315"
0.8445063121762783,0.1404633867206526,0.21894003968962544,0.0,0.0,170597.91321903153,227476.17358218995,group_007,43.38705829578624,5.0,300.0,PCEA-PPO,0.0,65.0,10916.474799118749,0.0013577406482272784,9.0,390.48352466207615,21519.980914709973,3022.76940144397,1561.9340986483046,341.96991355063915,329.76580137796475,"job_3137,job_3147,job_3149,job_3153,job_3315"
0.8632456038127908,0.14501520020340752,0.22515527408559854,0.0,0.0,170597.9132190315,227076.85843566802,group_007,43.38705829578624,5.0,300.0,PCEA-AER,16.0,65.0,10916.474799118749,0.0012817376299106668,9.0,390.48352466207615,21519.980914709973,3120.724340720176,1561.9340986483046,351.67770008480136,337.0831860258607,"job_3137,job_3147,job_3149,job_3153,job_3315"
0.5889301654635148,0.151361675472233,0.38953731343215015,0.0,0.0,329212.43903701793,538120.3708527936,group_008,118.07491459518036,5.0,300.0,HEFT,0.0,32.0,8468.730819444445,9.471800641581998e-05,6.0,705.1225308342083,37571.047439297785,5686.816689658862,3515.63178396042,1369.4697601406192,415.2679287562426,"job_3779,job_3782,job_4796,job_4798,job_4809"
0.5155529784174188,0.13083705744455637,0.36776600113625374,0.0,14.0,268191.5458160531,495990.15434772195,group_008,117.03164682884581,5.0,300.0,PCEA-PPO,0.0,32.0,7261.784527544445,0.0,5.0,560.5302016761341,28383.907510226447,3713.6669374164726,2377.671970489848,874.426912600808,288.9830149670473,"job_3779,job_3782,job_4796,job_4798,job_4809"
0.6502471782098499,0.14720335412133714,0.41498198113060014,0.0,0.0,260766.47450718022,482395.07402263157,group_008,113.39747594156152,5.0,300.0,PCEA-AER,8.0,32.0,7632.586503336285,8.659988525262919e-06,5.0,545.2742410560547,27640.11296732757,4068.717337083283,2321.039361500331,963.1895125175105,354.5630365972171,"job_3779,job_3782,job_4796,job_4798,job_4809"
0.37835335882926535,0.08432021635370865,0.2374551163041591,0.0,0.0,669289.6756571076,860676.767931696,group_009,153.60730387086392,5.0,300.0,HEFT,0.0,44.0,11786.236137586415,0.0008616135820774343,10.0,1524.2026658049156,85283.77191903429,7191.146099673314,7311.085083443568,1736.054558798695,576.6871981438101,"job_4811,job_4813,job_4816,job_4819,job_4821"
0.5481505095792965,0.12062219800918683,0.34310570911397226,0.0,14.0,283953.9302175813,503251.29771551484,group_009,120.11701186558317,5.0,300.0,PCEA-PPO,0.0,44.0,7462.622666666667,5.879336539707022e-07,5.0,596.0027783219477,30456.689053207334,3673.752777680208,2605.916012995085,894.1046615301341,326.69922664785213,"job_4811,job_4813,job_4816,job_4819,job_4821"
0.718816643544037,0.1467502576325546,0.417633310616183,0.0,0.0,266282.20941647346,472852.1708838036,group_009,112.14050498642008,5.0,300.0,PCEA-AER,8.0,44.0,8219.339570936112,8.652217535311176e-05,5.0,559.2449238577998,28614.682807768302,4199.212074113829,2455.430301106837,1025.4694856385393,401.9945590865042,"job_4811,job_4813,job_4816,job_4819,job_4821"
